start_time,end_time,meanBytes,minBytes,maxBytes,medAbsDev,skewLength,kurtosisLength,q10,q20,q30,q40,q50,q60,q70,q80,q90,spanOfGroup,meanTBP,varTBP,medianTBP,kurtosisTBP,skewTBP,network_to,network_from,network_both,network_to_external,network_local,anonymous_source_destination,device,state
1556408025.821052,1556408057.446832,279.10688836104515,54,1429,212.01211724630107,3.4671124524961248,12.322530720749214,122.0,132.0,140.0,161.60000000000014,307.0,310.0,312.0,314.0,317.0,31.62577986717224,0.030278554631828977,0.0011631400387181771,0.0187745,8.326439512835012,1.8930490404691467,0,0,0,842,0,0,cloudcam,android_lan_watch
1556408025.821052,1556408057.5045068,274.2541567695962,54,1429,19.273828840572826,3.8022157017411926,15.901324973745858,128.0,136.0,140.0,164.0,308.0,311.0,312.0,314.0,317.0,31.683454751968384,0.03095838361045131,0.001257399792655284,0.018999,8.031583700585362,2.031518986187916,0,0,0,842,0,0,cloudcam,android_lan_watch
1556408025.821052,1556408057.504488,258.4228028503563,54,1429,209.78821391854268,3.925726753665031,17.537713230762574,122.0,132.0,136.0,144.0,305.5,310.0,311.0,314.0,316.0,31.683435916900635,0.031127818289786224,0.001107439316595955,0.0204775,4.502992964685369,1.515794211629402,0,0,0,842,0,0,cloudcam,android_lan_watch
1556408025.821052,1556408057.5045068,259.70546318289786,54,1430,209.04691280928986,4.011764011183227,18.07090939855645,128.0,132.0,140.0,152.0,305.0,309.0,311.0,314.0,316.9,31.683454751968384,0.028634302850356293,0.000955389961973571,0.017931500000000003,2.0650894987533768,1.2968292656797533,0,0,0,842,0,0,cloudcam,android_lan_watch
1556408025.821052,1556408057.5045068,272.8681710213777,54,1431,204.59910615377308,3.6749628465988677,14.09810852134969,122.0,132.0,140.0,164.0,306.0,310.0,311.0,313.0,317.0,31.683454751968384,0.027917236342042757,0.0010493991106420547,0.0162665,5.418429968977906,1.6750172036829543,0,0,0,842,0,0,cloudcam,android_lan_watch
1556408025.932408,1556408057.504488,275.4857482185273,54,1431,22.239033277584028,3.637915489809569,14.029380404425119,112.0,132.0,140.0,164.0,308.0,310.0,312.0,314.0,317.0,31.57207989692688,0.029968690023752968,0.0013109695653128375,0.018777,12.085524384234912,2.5182836041344676,0,0,0,842,0,0,cloudcam,android_lan_watch
1556408025.880161,1556408057.3929799,269.88004750593825,54,1430,206.08170837227868,3.808473203464651,15.578399887664382,128.0,132.0,140.0,152.0,307.0,310.0,312.0,314.0,317.0,31.512818813323975,0.030600053444180524,0.001186476160053026,0.01938,8.687392703685243,2.095860781142059,0,0,0,842,0,0,cloudcam,android_lan_watch
1556408979.340398,1556409010.958991,278.51597633136095,54,1437,17.791226622067224,3.5610656750112906,13.154602848987341,122.0,132.0,140.0,160.80000000000018,308.0,311.0,312.0,314.0,317.0,31.618592977523804,0.029439711242603552,0.0016462996400421128,0.016194,30.57162272362762,3.9936735816726934,0,0,0,845,0,0,cloudcam,android_lan_watch
1556408979.4158852,1556409010.958991,271.53609467455624,54,1437,20.756431059078427,3.8280237687711476,15.804691902374902,128.0,132.0,140.0,164.0,307.0,310.0,312.0,314.0,316.0,31.543105840682983,0.031596570414201185,0.0014656805596789813,0.020705,34.43865484236346,4.001047917407108,0,0,0,845,0,0,cloudcam,android_lan_watch
1556408979.340398,1556409010.958991,274.48639053254436,54,1437,16.30862440356162,3.826926551120881,15.812845213179056,128.0,132.0,140.0,164.0,308.0,310.0,312.0,314.0,317.0,31.618592977523804,0.030008265088757393,0.0011725910445907822,0.017959,5.32383862103439,1.623169506214607,0,0,0,845,0,0,cloudcam,android_lan_watch
1556408979.340398,1556409011.013678,275.1976331360947,54,1437,207.56431059078426,3.6431548706769212,13.7899492968149,128.0,132.0,140.0,152.0,307.0,310.0,312.0,314.0,318.0,31.673280000686646,0.03317940591715977,0.0013480181094096804,0.02329,21.15668270923106,2.7751075488948054,0,0,0,845,0,0,cloudcam,android_lan_watch
1556408979.340398,1556409011.013678,283.3076923076923,54,1437,206.08170837227868,3.4863083094865246,12.322537613952724,128.0,132.0,140.0,164.0,307.0,310.0,312.0,314.0,317.0,31.673280000686646,0.02973631952662722,0.0010122606451513363,0.018746,1.3276632716429226,1.1668289299532424,0,0,0,845,0,0,cloudcam,android_lan_watch
1556408979.4159012,1556409010.958991,293.007100591716,54,1437,20.756431059078427,3.274238598141589,10.589627066455561,128.0,132.0,140.0,164.0,308.0,311.0,313.0,315.0,318.6,31.543089866638184,0.028732373964497043,0.0011334270045400797,0.015385,4.876816374668773,1.6549469095479559,0,0,0,845,0,0,cloudcam,android_lan_watch
1556408979.340398,1556409010.958656,259.00355029585796,54,1437,209.04691280928986,4.012682069571721,17.95731738929569,122.0,132.0,138.39999999999998,144.0,305.0,310.0,312.0,314.0,316.0,31.618257999420166,0.031368155029585794,0.0012210321168159848,0.021034,26.067661806871445,3.0572247748316244,0,0,0,845,0,0,cloudcam,android_lan_watch
1556408979.340398,1556409010.958991,271.6307692307692,54,1437,210.52951502779547,3.648650472420364,13.875603346614586,122.0,132.0,140.0,154.4000000000001,306.0,309.0,312.0,314.0,317.0,31.618592977523804,0.02895809112426035,0.0012575019810473738,0.01469,24.02069551685268,2.9725137620777002,0,0,0,845,0,0,cloudcam,android_lan_watch
1556408979.352547,1556409010.958991,275.5739644970414,54,1437,17.791226622067224,3.642053143176044,13.901000235860096,128.0,132.0,140.0,164.0,308.0,311.0,312.0,314.0,317.0,31.606444120407104,0.02886963076923077,0.0010150426478279621,0.018493,2.0977634265635787,1.314468670899897,0,0,0,845,0,0,cloudcam,android_lan_watch
1556408979.340398,1556409011.013678,263.7076923076923,54,1437,210.52951502779547,3.8195185214585505,15.724234940576086,122.0,132.0,136.0,140.0,306.0,310.0,311.0,314.0,316.0,31.673280000686646,0.027950860355029583,0.0011204417557885331,0.016664,29.46526018668513,3.2359775060858236,0,0,0,845,0,0,cloudcam,android_lan_watch
1556408881.034409,1556408912.590299,264.49645390070924,54,1429,20.015129949825628,3.969681379337866,17.764607184249133,128.0,132.0,140.0,164.0,308.0,311.0,312.0,314.0,317.0,31.55588984489441,0.0301998073286052,0.0013171404593107627,0.017307,7.438094137506731,2.0576402604962034,0,0,0,846,0,0,cloudcam,android_lan_watch
1556408881.0880828,1556408912.694388,269.3286052009456,54,1429,212.01211724630107,3.7347097580163116,14.842006171032104,122.0,132.0,140.0,152.0,307.0,310.0,312.0,314.0,317.0,31.60630512237549,0.030115021276595745,0.0014373340637865292,0.019123,21.960863861693845,3.2350512874659625,0,0,0,846,0,0,cloudcam,android_lan_watch
1556408881.0881011,1556408912.69437,277.6536643026005,54,1430,114.16037082493135,3.5679400585206227,13.281212730268244,128.0,132.0,140.0,164.0,308.0,311.0,312.0,314.0,317.0,31.606268882751465,0.029335304964539007,0.0013563146047139872,0.017371,16.077804563193123,2.7843118694423694,0,0,0,846,0,0,cloudcam,android_lan_watch
1556408881.0508099,1556408912.69437,268.1217494089835,54,1429,207.56431059078426,3.7827460950149994,15.513996558348097,122.0,132.0,140.0,164.0,308.0,311.0,313.0,315.0,317.0,31.64356017112732,0.026788346335697398,0.001056594356993519,0.015646,4.7158357856455995,1.7190351454282313,0,0,0,846,0,0,cloudcam,android_lan_watch
1556408881.034409,1556408912.694388,259.9881796690307,54,1429,17.791226622067224,4.130352167974327,20.16242245287525,128.0,132.0,140.0,164.0,308.0,311.0,312.0,314.0,317.0,31.65997886657715,0.03309773522458629,0.0017459787811392785,0.021662,16.5155863318486,2.9692004037322106,0,0,0,846,0,0,cloudcam,android_lan_watch
1556408881.034409,1556408912.69437,257.306146572104,54,1430,210.52951502779547,3.9966639386538105,18.2491971916628,112.0,132.0,140.0,148.0,306.0,310.0,312.0,314.0,316.5,31.659960985183716,0.030102316784869975,0.0012939229751113628,0.021126,16.33299267297714,2.677665435231652,0,0,0,846,0,0,cloudcam,android_lan_watch
1556408881.034409,1556408912.590299,272.1548463356974,54,1429,212.01211724630107,3.6273755378919748,13.802607137415588,122.0,132.0,140.0,160.0,307.0,310.0,312.0,314.0,317.0,31.55588984489441,0.031180309692671396,0.0015845768646779415,0.0200415,13.897417827320439,2.7648665941315795,0,0,0,846,0,0,cloudcam,android_lan_watch
1556408881.0508099,1556408912.694388,277.1146572104019,54,1430,17.049925512814422,3.672592755097308,14.117934982896575,128.0,132.0,140.0,164.0,308.5,311.0,312.0,314.0,317.0,31.643578052520752,0.03057262765957447,0.0013942625083736245,0.018805,6.852302614655796,2.054616604654831,0,0,0,846,0,0,cloudcam,android_lan_watch
1556408881.0880828,1556408912.69437,268.0543735224586,54,1429,207.56431059078426,3.7278452538850724,15.280572664456148,122.0,132.0,140.0,152.0,308.0,311.0,312.0,314.0,317.0,31.606287240982056,0.029496425531914894,0.0014364986080222587,0.0148485,7.48444088841101,2.2310219851628106,0,0,0,846,0,0,cloudcam,android_lan_watch
1556408881.034409,1556408912.694388,263.9657210401891,54,1430,212.01211724630107,3.845131804318488,15.986123476443744,122.0,132.0,140.0,144.0,307.0,310.0,312.0,314.0,317.0,31.65997886657715,0.029089826241134754,0.001433013114292849,0.017348000000000002,21.22643205876342,3.2395919229024637,0,0,0,846,0,0,cloudcam,android_lan_watch
1556408683.136827,1556408714.7630212,258.36979785969083,54,1431,19.273828840572826,4.171244450822086,20.486917107808694,122.0,132.0,140.0,148.0,308.0,310.0,312.0,314.0,317.0,31.62619423866272,0.030056592152199763,0.0010036361994037004,0.019479,0.5453837486418709,1.0849985743889354,0,0,0,841,0,0,cloudcam,android_lan_watch
1556408683.138274,1556408714.7630029,257.56718192627824,54,1431,20.756431059078427,4.184092011362281,20.640521141755364,128.0,132.0,140.0,150.0,308.0,310.0,312.0,314.0,316.0,31.62472891807556,0.03094775505350773,0.0010701769959685012,0.020631,1.370659350880282,1.230340738169033,0,0,0,841,0,0,cloudcam,android_lan_watch
1556408683.144208,1556408714.827304,275.9405469678954,54,1432,207.56431059078426,3.5905778087254823,13.494440273036279,112.0,132.0,140.0,164.0,308.0,310.0,312.0,314.0,317.0,31.683095932006836,0.028377563614744354,0.0009989207477176746,0.018011,0.9204451678035142,1.2041242122562479,0,0,0,841,0,0,cloudcam,android_lan_watch
1556408683.2676861,1556408714.71076,267.5552913198573,54,1432,19.273828840572826,3.981386191684463,18.0314314360898,128.0,132.0,140.0,164.0,308.0,310.0,312.0,314.0,317.0,31.443073987960815,0.030537318668252083,0.0010257255858435676,0.020631,0.5389363776756717,1.0744756855341262,0,0,0,841,0,0,cloudcam,android_lan_watch
1556408683.144208,1556408714.827304,274.58501783590964,54,1432,19.273828840572826,3.7212649274099796,14.53324832485584,128.0,132.0,140.0,164.0,308.0,310.0,312.0,314.0,317.0,31.683095932006836,0.028154097502972653,0.0009189238718238151,0.017944,0.76550275537191,1.131827363635271,0,0,0,841,0,0,cloudcam,android_lan_watch
1556408683.136827,1556408714.71076,268.54815695600473,54,1432,206.08170837227868,3.8137163415511037,15.670463721447032,122.0,132.0,140.0,148.0,307.0,310.0,312.0,314.0,316.0,31.573933124542236,0.030648414982164092,0.000998367918943061,0.021754,1.1009222303334107,1.1059971845194934,0,0,0,841,0,0,cloudcam,android_lan_watch
1556408683.138274,1556408714.7630212,273.1307966706302,54,1431,206.08170837227868,3.686009015776364,14.489254416148654,128.0,132.0,140.0,164.0,307.0,310.0,312.0,314.0,317.0,31.624747276306152,0.029545605231866823,0.0010158360540439726,0.018618,0.2747427560736009,1.071412123358721,0,0,0,841,0,0,cloudcam,android_lan_watch
1556408683.217734,1556408714.7630029,256.9500594530321,54,1431,212.01211724630107,4.014548563143146,18.60575804094535,112.0,132.0,140.0,144.0,307.0,310.0,311.0,314.0,316.0,31.545268774032593,0.03101236504161712,0.0009820725553058717,0.021592,0.134773929197201,0.9679906647453057,0,0,0,841,0,0,cloudcam,android_lan_watch
1556408683.136827,1556408714.827304,263.7776456599287,54,1431,207.56431059078426,3.893710496271478,16.84070250502575,122.0,132.0,136.0,148.0,308.0,310.0,312.0,314.0,317.0,31.690476894378662,0.030497514863258024,0.0009472708514834098,0.021035,0.246073621894638,1.002237326090592,0,0,0,841,0,0,cloudcam,android_lan_watch
1556408683.136827,1556408714.827304,262.9667063020214,54,1432,212.01211724630107,3.8656796914105342,16.631414484422862,112.0,132.0,140.0,144.0,307.0,310.0,312.0,314.0,317.0,31.690476894378662,0.028396394768133177,0.0010123400764511154,0.0171,2.144986027518212,1.3872365088058718,0,0,0,841,0,0,cloudcam,android_lan_watch
1556408946.687648,1556408978.308707,264.1209677419355,54,1426,206.08170837227868,3.903659342751005,17.321770527004393,112.0,132.0,140.0,164.0,307.0,310.0,312.0,314.0,317.0,31.62105894088745,0.02952298847926267,0.0012629525476515395,0.017599,16.033992282614857,2.6902119442205965,0,0,0,868,0,0,cloudcam,android_lan_watch
1556408946.687648,1556408978.308707,270.9527649769585,54,1425,209.04691280928986,3.577612315402282,13.194420699024292,112.0,132.0,138.19999999999993,148.0,305.0,310.0,312.0,315.0,318.0,31.62105894088745,0.027225631336405532,0.0010526020216378635,0.013695,8.615771912470596,1.9436211514225554,0,0,0,868,0,0,cloudcam,android_lan_watch
1556408946.687648,1556408978.308707,277.934331797235,54,1426,209.04691280928986,3.413706598180064,11.655920630978075,122.0,132.0,136.0,142.0,305.0,310.0,312.0,314.0,318.0,31.62105894088745,0.028614308755760366,0.0008823549000660365,0.018475,0.07498441784686705,0.9840997199554508,0,0,0,868,0,0,cloudcam,android_lan_watch
1556408946.699608,1556408978.308707,288.25,54,1426,213.49471946480668,3.218600660965305,10.011340950795656,112.0,132.0,140.0,156.0,308.0,311.0,313.0,315.0,318.0,31.6090989112854,0.0289008168202765,0.0012819902796261525,0.015312,14.013761234933998,2.6348870160335887,0,0,0,868,0,0,cloudcam,android_lan_watch
1556408946.687648,1556408978.290416,268.26612903225805,54,1426,171.98185734664983,3.7569862444370856,15.611899240189466,112.0,132.0,140.0,164.0,307.0,310.0,313.0,315.0,317.0,31.602767944335938,0.029340043778801842,0.0010670870009507917,0.019077,9.85408733927011,1.9779640433871089,0,0,0,868,0,0,cloudcam,android_lan_watch
1556408946.687648,1556408978.290416,279.471198156682,54,1426,17.791226622067224,3.647394368498423,14.006954866923845,122.0,132.0,140.0,164.0,308.0,311.0,313.0,315.0,318.0,31.602767944335938,0.02629169470046083,0.0008933075959862694,0.014748500000000001,4.640275276877852,1.6108095275824434,0,0,0,868,0,0,cloudcam,android_lan_watch
1556408946.687648,1556408978.308707,279.36866359447004,54,1426,50.40847542919047,3.526751637316307,13.027478284251998,112.0,132.0,140.0,164.0,308.0,311.0,313.0,315.0,318.0,31.62105894088745,0.029442085253456225,0.0010360224402879944,0.019491,8.283890962021834,1.7492464642818817,0,0,0,868,0,0,cloudcam,android_lan_watch
1556408946.70888,1556408978.308707,271.8709677419355,54,1426,196.44479395199227,3.7230650371976797,14.729940480956415,122.0,132.0,140.0,159.20000000000005,307.0,310.0,313.0,315.0,318.0,31.59982705116272,0.029303419354838708,0.001114778899521747,0.018853,12.889764429618701,2.386803742657075,0,0,0,868,0,0,cloudcam,android_lan_watch
1556408946.70888,1556408978.308707,257.2603686635945,54,1425,28.16944215160644,4.133239679187722,20.608431209151618,122.0,132.0,140.0,164.0,307.0,310.0,312.0,314.0,318.0,31.59982705116272,0.030748141705069124,0.0013750190797642105,0.019006,16.303051308298596,2.8868582733702297,0,0,0,868,0,0,cloudcam,android_lan_watch
1556408946.70888,1556408978.308707,270.4804147465438,54,1426,209.04691280928986,3.5811000458608713,13.269778016187065,112.0,132.0,136.0,148.0,305.0,310.0,312.0,314.0,317.0,31.59982705116272,0.028937293778801842,0.0010113676619793385,0.020339,9.092610048250194,1.8784425786346837,0,0,0,868,0,0,cloudcam,android_lan_watch
1556408420.0065548,1556408451.606527,270.62259615384613,54,1432,206.08170837227868,3.7193410002275087,14.68841403336534,122.0,132.0,140.0,153.60000000000014,307.0,310.0,312.0,314.0,317.0,31.599972248077393,0.030171685096153845,0.0010005963744590797,0.021336,1.1329270636798956,1.1347262191544967,0,0,0,832,0,0,cloudcam,android_lan_watch
1556408420.09327,1556408451.606527,268.453125,54,1432,207.56431059078426,3.784089974399175,15.49793404610493,122.0,132.0,140.0,164.0,308.0,310.0,312.0,314.0,317.0,31.513257026672363,0.028002765625000002,0.0011630537551279145,0.018120999999999998,51.35856609451432,4.321684019411128,0,0,0,832,0,0,cloudcam,android_lan_watch
1556408420.0065548,1556408451.593599,268.18509615384613,54,1431,28.169442151606436,3.8839662866681057,16.519695415217964,128.0,132.0,140.0,164.0,308.0,310.0,312.0,314.0,316.0,31.58704423904419,0.029008021634615386,0.0014831430270801573,0.0184635,62.359502530002274,5.54158007053072,0,0,0,832,0,0,cloudcam,android_lan_watch
1556408420.0065548,1556408451.606527,259.39903846153845,54,1431,193.47958951498106,4.141916169072499,20.10275310368496,128.0,132.0,140.0,164.0,307.0,310.0,312.0,314.0,317.0,31.599972248077393,0.031120584134615385,0.001227804941126487,0.024098500000000002,44.72532814974025,3.9319094365995757,0,0,0,832,0,0,cloudcam,android_lan_watch
1556408420.0065548,1556408451.606527,273.0348557692308,54,1432,210.52951502779547,3.6489027617558545,13.825706981259568,126.0,132.0,140.0,145.60000000000014,306.0,310.0,311.0,313.0,316.0,31.599972248077393,0.030523233173076925,0.0009262666558324482,0.024008,1.1504414803040683,1.0708178835996505,0,0,0,832,0,0,cloudcam,android_lan_watch
1556408420.0065548,1556408451.593599,275.5204326923077,54,1431,18.532527731320023,3.7556483894244024,15.069095931679623,126.0,132.0,140.0,164.0,308.0,310.0,312.0,314.0,316.0,31.58704423904419,0.030517483173076922,0.000928795634907057,0.024639,1.147865209268061,1.0887996401514872,0,0,0,832,0,0,cloudcam,android_lan_watch
1556408420.0065548,1556408451.606527,273.83653846153845,54,1432,11.860817748044816,3.822630659213053,15.98394696789714,122.0,132.0,140.0,164.0,309.0,310.0,312.0,314.0,316.0,31.599972248077393,0.02847022956730769,0.0009557107875031921,0.018645,1.4077810811579559,1.2503299497415472,0,0,0,832,0,0,cloudcam,android_lan_watch
1556408420.0363379,1556408451.606527,279.85096153846155,54,1432,17.791226622067224,3.5855346198350517,13.303971888275793,128.0,132.0,140.0,164.0,308.0,310.0,312.0,314.0,317.0,31.570189237594604,0.02953562139423077,0.0011217132835977606,0.02521,54.313410389514296,4.367489597452411,0,0,0,832,0,0,cloudcam,android_lan_watch
1556408420.0065548,1556408451.606527,279.79447115384613,54,1432,18.532527731320023,3.5700240453039487,13.20273318182456,122.0,132.0,140.0,164.0,308.0,310.0,312.0,314.0,317.0,31.599972248077393,0.030425024038461538,0.0011923968027527307,0.022094,47.69363541942486,4.063145003710878,0,0,0,832,0,0,cloudcam,android_lan_watch
1556408420.0065548,1556408451.606527,265.7764423076923,54,1432,19.273828840572826,3.9903771797363206,17.722025836125614,128.0,132.0,140.0,164.0,308.0,310.0,312.0,314.0,317.0,31.599972248077393,0.030067484375000002,0.0012063706137855558,0.020994,46.59326215281581,4.017787419299753,0,0,0,832,0,0,cloudcam,android_lan_watch
1556407894.832883,1556407926.4836462,269.32709251101323,54,1514,212.01211724630107,3.583592220101939,13.673022652077691,108.10000000000004,132.0,140.0,148.0,307.0,309.0,312.0,314.0,317.0,31.650763273239136,0.028795099118942732,0.001554533659906372,0.013146499999999998,13.564922805075561,2.7641342517347107,0,0,0,908,0,0,cloudcam,android_lan_watch
1556407894.832883,1556407926.4778612,257.761013215859,54,1514,21.49773216833123,4.039380498638401,19.511238868234273,112.0,132.0,140.0,164.0,307.5,310.0,312.0,314.0,316.0,31.644978284835815,0.02631538656387665,0.0011432176375053096,0.013571,9.584521946715883,2.1988644568347726,0,0,0,908,0,0,cloudcam,android_lan_watch
1556407894.848104,1556407926.4836462,269.9041850220264,54,1514,209.04691280928986,3.5029340062585104,12.784123792887653,112.0,132.0,140.0,144.0,305.0,310.0,312.0,314.0,318.0,31.635542154312134,0.026672026431718066,0.001231303539523005,0.012914,10.781439802999387,2.3570823689063496,0,0,0,908,0,0,cloudcam,android_lan_watch
1556407894.848094,1556407926.4778612,276.523127753304,54,1514,212.01211724630107,3.4699421636018735,12.659854323731478,112.0,132.0,140.0,152.0,307.0,310.0,312.0,314.6,318.0,31.629767179489136,0.027628023127753303,0.0014089199141902032,0.014221,20.124656772264938,3.3051340990922204,0,0,0,908,0,0,cloudcam,android_lan_watch
1556407894.832883,1556407926.4836462,281.13546255506606,54,1514,209.04691280928986,3.3139260478726573,11.192512417544366,85.0,132.0,140.0,164.0,308.0,310.0,312.0,314.0,318.0,31.650763273239136,0.028139755506607935,0.0014756200656821637,0.011956999999999999,13.284602903533177,2.6241314016004993,0,0,0,908,0,0,cloudcam,android_lan_watch
1556407894.848104,1556407926.450509,267.534140969163,54,1514,210.52951502779547,3.6691345266753266,14.598347446784341,112.0,132.0,140.0,152.0,306.0,309.0,312.0,314.0,317.0,31.602405071258545,0.028728317180616737,0.0015212373465762427,0.0131255,16.80687093617195,2.980695579460318,0,0,0,908,0,0,cloudcam,android_lan_watch
1556407894.832883,1556407926.4836462,279.22026431718064,54,1514,208.30561170003705,3.429236005302073,12.082306265431765,112.0,132.0,140.0,164.0,308.0,310.0,312.0,314.0,318.0,31.650763273239136,0.02807630726872247,0.0016827720426055921,0.01142,17.86824774110671,3.2459649193686277,0,0,0,908,0,0,cloudcam,android_lan_watch
1556407894.8480692,1556407926.4836462,278.30616740088107,54,1514,210.52951502779547,3.415677512769487,11.951508814598764,112.0,132.0,140.0,155.20000000000005,306.0,309.0,312.0,314.0,318.0,31.635576963424683,0.028185687224669607,0.001441365321946165,0.013533,11.172708141043964,2.564603869086841,0,0,0,908,0,0,cloudcam,android_lan_watch
1556407894.848104,1556407926.4778612,269.06277533039645,54,1514,208.30561170003708,3.737540178408062,14.981555411676617,112.0,132.0,140.0,164.0,307.5,309.0,312.0,314.0,317.0,31.629757165908813,0.028958186123348016,0.001594977369368848,0.014827,18.125020276199507,3.1586763006382044,0,0,0,908,0,0,cloudcam,android_lan_watch
1556407894.832883,1556407926.4836462,269.0759911894273,54,1514,206.08170837227868,3.5335031007674917,13.072956768374453,112.0,132.0,136.0,144.0,303.0,309.0,311.0,314.0,317.0,31.650763273239136,0.028271454845814982,0.0015150988639615751,0.014237,17.68851768586983,3.125324481946504,0,0,0,908,0,0,cloudcam,android_lan_watch
1556407927.33616,1556407958.987143,362.8722659667541,54,1514,247.59457049043553,2.044060739076794,2.7548710622616195,60.0,123.0,136.0,148.0,307.0,311.0,313.0,316.0,1413.0,31.650983095169067,0.022895916885389327,0.001034686205923909,0.007261,8.25865398289358,2.2393231926650254,0,0,0,1143,0,0,cloudcam,android_lan_watch
1556407927.33616,1556407958.987143,359.3849518810149,54,1514,247.59457049043553,2.0946798589008884,2.977931967382407,63.0,123.0,136.0,146.0,307.0,311.0,313.0,316.0,1423.3999999999999,31.650983095169067,0.023774715660542435,0.0010679006554225828,0.008157,5.695310015092991,1.9808324298318238,0,0,0,1143,0,0,cloudcam,android_lan_watch
1556407927.368021,1556407958.987143,347.3508311461067,54,1514,164.5688462541218,2.149823320374876,3.2607421176216667,54.0,112.0,132.0,140.0,251.0,310.0,313.0,316.0,1415.0,31.61912202835083,0.022284424321959755,0.0009522373049572714,0.007276,5.686207807095062,1.948387715469338,0,0,0,1143,0,0,cloudcam,android_lan_watch
1556407927.33616,1556407958.9241092,366.5678040244969,54,1514,249.07717270894113,2.038547978028541,2.7197134805271714,64.0,123.0,136.0,148.0,308.0,311.0,313.0,317.0,1423.3999999999999,31.58794927597046,0.022175362204724408,0.0009319816385306894,0.008379,7.958258160660289,2.224424259836749,0,0,0,1143,0,0,cloudcam,android_lan_watch
1556407927.33616,1556407958.987143,343.0,54,1514,220.9077305573347,2.218835414202549,3.604358550774845,54.0,122.0,132.0,140.0,289.0,311.0,313.0,316.0,1161.5999999999997,31.650983095169067,0.021411818897637797,0.0008363467961221645,0.006797,1.1735557938387684,1.4335776390537247,0,0,0,1143,0,0,cloudcam,android_lan_watch
1556407927.463814,1556407958.9871252,361.53193350831145,54,1514,247.59457049043553,2.0928826665486993,2.9449913536358387,64.0,128.0,136.0,145.60000000000002,307.0,311.0,313.0,316.0,1416.0,31.523311138153076,0.0228464593175853,0.0009510335462765833,0.008718,4.286106532137359,1.8500711257022822,0,0,0,1143,0,0,cloudcam,android_lan_watch
1556407927.368021,1556407958.9871252,346.0297462817148,54,1514,169.01665290963862,2.1644651949182085,3.2488676505432146,54.0,122.0,132.0,140.0,168.0,310.0,313.0,315.0,1415.0,31.619104146957397,0.02202598250218723,0.0009238092137037215,0.00813,6.809061702190283,2.092385979946193,0,0,0,1143,0,0,cloudcam,android_lan_watch
1556407927.33616,1556407958.987143,354.0909886264217,54,1514,244.62936605342432,2.111036826441812,3.075191413681609,54.0,122.0,136.0,146.0,305.0,310.0,313.0,316.0,1415.0,31.650983095169067,0.022483488188976376,0.0010043999979873824,0.00818,11.740485398175206,2.550985743506701,0,0,0,1143,0,0,cloudcam,android_lan_watch
1556407927.33616,1556407958.9871252,358.04199475065616,54,1514,164.5688462541218,2.0469183106230804,2.687458821903401,54.0,112.0,132.0,140.0,251.0,310.0,312.0,315.0,1425.0,31.650965213775635,0.021306106736657917,0.0009341848593546218,0.006408,10.097164483619537,2.414432752093392,0,0,0,1143,0,0,cloudcam,android_lan_watch
1556407927.368021,1556407958.987143,355.9685039370079,54,1514,244.62936605342432,2.0982957078119027,2.9861061117972767,54.0,122.0,136.0,142.0,305.0,311.0,313.0,316.0,1414.6,31.61912202835083,0.020793846019247594,0.000865242478198686,0.00624,3.6568386876318133,1.8473495324607718,0,0,0,1143,0,0,cloudcam,android_lan_watch
1556408584.5170279,1556408616.1074028,260.8742586002372,54,1436,207.56431059078426,4.080146986842302,18.96067331662994,122.0,132.0,140.0,164.0,308.0,311.0,312.4,315.0,318.0,31.59037494659424,0.032034457888493476,0.001225810666462298,0.023488,9.010086719483468,2.0624187408046755,0,0,0,843,0,0,cloudcam,android_lan_watch
1556408584.5170279,1556408616.1074028,268.2835112692764,54,1436,17.791226622067224,3.917344439117197,17.334070766090566,128.0,132.0,140.0,164.0,308.0,311.0,313.0,315.0,318.0,31.59037494659424,0.02938080189798339,0.0010952134365723478,0.017527,6.402758057144771,1.7300175345500934,0,0,0,843,0,0,cloudcam,android_lan_watch
1556408584.5170279,1556408616.1074028,255.9311981020166,54,1435,200.15129949825626,4.15538155195135,20.48454758364456,122.0,132.0,140.0,148.0,307.0,311.0,313.0,315.0,318.0,31.59037494659424,0.029912900355871883,0.0009687467136883967,0.022593,0.9245488455563549,1.12219543922665,0,0,0,843,0,0,cloudcam,android_lan_watch
1556408584.517719,1556408616.1074028,276.67141162514827,54,1435,16.30862440356162,3.782280393364974,15.431776032797995,122.0,132.0,140.0,164.0,309.0,312.0,313.0,316.0,319.0,31.589683771133423,0.028322858837485174,0.0010587540939384819,0.017954,9.141203998006384,2.0334433790079656,0,0,0,843,0,0,cloudcam,android_lan_watch
1556408584.5170279,1556408616.070501,268.7497034400949,54,1436,201.63390171676187,3.826178175942662,15.793739211965107,122.80000000000001,132.0,140.0,163.60000000000002,308.0,311.0,313.0,315.0,318.0,31.553473234176636,0.03002372716488731,0.001091823942673691,0.020903,6.1576914091193515,1.661254864253714,0,0,0,843,0,0,cloudcam,android_lan_watch
1556408584.5170279,1556408616.1074028,260.0818505338078,54,1436,213.49471946480668,4.038514397754263,18.33119308384359,122.0,132.0,140.0,148.0,308.0,311.0,313.0,315.0,318.0,31.59037494659424,0.030313578884934758,0.0011357543167286274,0.022912,9.549313814914326,2.098385378990424,0,0,0,843,0,0,cloudcam,android_lan_watch
